Season,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PA,AVG,IFH,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,XBR
2012,CLE,2339,5525,6195,1385,959,266,24,136,667,635,555,28,1087,59,39,17,142,110,44,0.250678733,6195,0.250678733,107,22,0.089588377,0.175464083,0.510579576,0.323567497,0.381357466,0.704924963,0.130678733,0.287721723,1.422176308,0.208951866,0.464462438,0.326585695,0.099173553,0.093663911,0.05181598,0.458333333,0.309976192,-25.39528968,681.5274251,4.218828353,96.68036349,-2.45687573,-7.899999805,-3.199999958,0.41677793,0.34045394,0.24276814,0.1506453,0.59078772,0.25856698,
2012,DET,2248,5476,6119,1467,986,279,39,163,726,698,511,46,1103,57,39,36,156,59,23,0.267896274,6119,0.267896274,98,16,0.083510377,0.180258212,0.463281958,0.334538878,0.422388604,0.756927482,0.15449233,0.30689574,1.302216252,0.216994061,0.442896299,0.340109639,0.081262592,0.109469442,0.050541516,0.228571428,0.328270265,64.62563978,762.8758564,4.320102305,104.7177951,-4.129080324,-7.900000244,-5.79999999,0.3705036,0.36308453,0.26641187,0.13669065,0.55350719,0.30980216,
2012,KCR,2249,5636,6149,1492,1029,295,37,131,676,643,404,35,1032,42,41,26,130,132,38,0.264726756,6149,0.264726756,125,25,0.06570174,0.167832167,0.391472868,0.316511513,0.399929027,0.71644054,0.135202271,0.301506424,1.441116405,0.218395815,0.461421098,0.320183086,0.108236895,0.08917631,0.059045819,0.301204819,0.311055508,-19.18737167,682.4861995,5.151134636,94.00171508,4.803631023,-8.500000432,-3.700000092,0.38535645,0.35731107,0.25733248,0.15264397,0.57632199,0.27103404,
2012,MIN,2271,5562,6209,1448,1017,270,30,131,701,666,505,28,1069,53,56,33,149,135,37,0.260338007,6209,0.260338007,151,34,0.081333548,0.172169431,0.472404115,0.324805699,0.39032722,0.715132919,0.129989213,0.298098687,1.611234294,0.21103171,0.486824475,0.302143814,0.09977827,0.096821877,0.069266055,0.326923076,0.312790982,-10.81869945,697.7015808,4.927330297,95.45998126,5.321364773,2.500000194,-7.100000031,0.37843736,0.3699258,0.25163684,0.16019206,0.57725884,0.26254911,
2012,NYY,2367,5524,6231,1462,924,280,13,245,804,774,565,31,1176,62,49,31,136,93,27,0.264663287,6231,0.264663287,124,17,0.090675653,0.18873375,0.480442176,0.336935483,0.453113685,0.790049168,0.188450398,0.293111753,1.362139917,0.211718928,0.454566262,0.333714808,0.111111111,0.168038408,0.062437059,0.288135593,0.341522552,132.2898134,843.3205537,4.070996744,113.0764302,1.024341084,-1.5,2.799999855,0.41711834,0.350271,0.23261066,0.14430894,0.54968383,0.30600723,
2012,OAK,2247,5527,6183,1315,821,267,32,195,713,676,550,29,1387,45,34,27,97,122,32,0.237922923,6183,0.237922923,100,12,0.088953582,0.224324761,0.396539293,0.310266406,0.403654785,0.713921191,0.165731862,0.281477758,0.993913572,0.210031347,0.393778635,0.396190016,0.121728545,0.118685331,0.061236987,0.222222222,0.311020076,-19.98803101,685.565342,5.141649236,97.40864219,5.430652512,9.29999987,4.699999951,0.41323494,0.35729588,0.22946917,0.16258034,0.56367532,0.27374435,
2012,SEA,2236,5494,6057,1285,868,241,27,149,619,584,466,21,1259,30,35,32,95,104,35,0.233891518,6057,0.233891518,115,19,0.076935776,0.207858675,0.370135027,0.295601659,0.368947943,0.664549602,0.135056425,0.275661247,1.205570291,0.21333964,0.429990539,0.35666982,0.123342175,0.098806366,0.063256325,0.256756756,0.291224108,-116.5431137,574.6321702,4.563862302,87.3477828,0.833693705,-6.40000052,5.7000001,0.40260344,0.33751743,0.25987913,0.17061832,0.55764761,0.27173408,
2012,TBR,2406,5398,6105,1293,838,250,30,175,697,665,571,26,1323,58,42,34,133,134,44,0.23953316,6105,0.23953316,113,22,0.093529893,0.216707616,0.43159486,0.316691382,0.394220081,0.710911463,0.154686921,0.283612379,1.145310435,0.200196995,0.426988426,0.372814577,0.121532364,0.115587846,0.065167243,0.25,0.311248063,-18.6216872,678.030964,4.876742701,99.98284921,2.810094677,0.400000326,-3.900000043,0.45697758,0.33212822,0.21089419,0.1571463,0.55796577,0.28488792,
2012,TEX,2236,5590,6216,1526,991,303,32,200,808,780,478,44,1103,57,53,36,121,91,44,0.272987477,6216,0.272987477,148,20,0.076898326,0.177445302,0.433363553,0.333603107,0.445974955,0.779578062,0.172987478,0.305529953,1.266962587,0.205908485,0.443802754,0.35028876,0.08560558,0.126823081,0.074074074,0.27027027,0.335825207,103.7964356,813.1154986,4.505508004,106.290862,-5.973999525,-1.199999675,1.399999976,0.38658217,0.35227273,0.2611451,0.14138986,0.55332168,0.30528846,
2012,TOR,2289,5487,6094,1346,879,247,22,198,716,677,473,29,1251,55,45,33,109,123,41,0.245307089,6094,0.245307089,141,30,0.077617328,0.205283885,0.378097521,0.309240924,0.406597412,0.715838336,0.161290323,0.281165809,1.208306294,0.196078431,0.439877155,0.364044412,0.112264763,0.128487994,0.075725026,0.379746835,0.311061298,-19.42445865,675.9729625,4.630072036,91.86798372,2.087494032,0.099999636,0.300000042,0.40700371,0.34485158,0.24814471,0.14842301,0.56076067,0.29081633,
2012,ARI,2213,5462,6150,1416,911,307,33,165,734,710,539,47,1266,41,45,61,108,93,51,0.259245697,6150,0.259245697,102,18,0.087642276,0.205853658,0.425750394,0.327911943,0.418161845,0.746073788,0.158916148,0.306918547,1.183322303,0.214523809,0.425714285,0.359761904,0.093977498,0.109199205,0.057046979,0.176470588,0.323237655,34.06786256,735.8555456,4.605118208,96.64158685,-8.19059637,-1.200000636,3.799999937,0.39795444,0.34867503,0.25337053,0.15155742,0.5348675,0.31357508,
2012,ATL,2264,5425,6126,1341,899,263,30,149,700,660,567,37,1289,34,46,53,109,101,32,0.24718894,6126,0.24718894,119,25,0.092556317,0.210414626,0.439875872,0.319828722,0.389124423,0.708953145,0.141935483,0.295561616,1.369644153,0.20992736,0.456658595,0.333414043,0.100217864,0.108206245,0.0630965,0.238095238,0.309845444,-31.08220596,667.9667934,4.627321978,92.32499695,0.889404896,3.899999663,2.399999872,0.38866588,0.34828808,0.26304604,0.14923259,0.54805195,0.30271547,
2012,CHC,2341,5411,5967,1297,859,265,36,137,613,570,447,29,1235,43,24,42,125,94,45,0.239696913,5967,0.239696913,121,20,0.074912016,0.206971677,0.361943319,0.301603375,0.377933838,0.679537213,0.138236925,0.285503322,1.413511507,0.216059802,0.459127079,0.324813117,0.089086859,0.101707498,0.06355042,0.210526315,0.296998927,-89.97395899,590.9312612,4.609442,81.35525635,-5.044777792,3.399999551,-4.399999931,0.38472419,0.35832155,0.25695427,0.1612447,0.56341348,0.27534182,
2012,CIN,2211,5477,6115,1377,879,296,30,172,669,636,481,54,1266,47,37,73,100,87,27,0.251415008,6115,0.251415008,111,25,0.078659035,0.207031888,0.379936808,0.315292949,0.410626255,0.725919204,0.159211247,0.295632973,1.198666666,0.211947431,0.429629629,0.358422939,0.100666666,0.114666666,0.061735261,0.185185185,0.313848934,-9.648484502,688.1452848,4.423233674,93.23166565,0.574187663,9.199999958,3.699999921,0.39074074,0.34050926,0.26875,0.16342593,0.56203704,0.27453704,
2012,COL,2429,5577,6183,1526,1002,306,52,166,758,716,450,34,1213,36,39,74,132,100,40,0.273623812,6183,0.273623812,136,31,0.072780203,0.196183082,0.370981038,0.329727958,0.436435359,0.766163317,0.162811547,0.320981826,1.476329206,0.219288174,0.46544202,0.315269804,0.088856518,0.120903131,0.067094227,0.25409836,0.330873821,74.27321834,779.8265913,5.113829249,89.68649983,-2.455579215,9.99999962,-4.700000115,0.37659147,0.37346437,0.24994416,0.15121733,0.56533393,0.28344874,
2012,MIA,2269,5437,6057,1327,890,261,39,137,609,576,484,46,1228,35,40,60,114,149,41,0.24406842,6057,0.24406842,120,33,0.079907544,0.20274063,0.394136807,0.307871914,0.382012139,0.689884053,0.137943719,0.289396887,1.281099656,0.20502994,0.446467065,0.348502994,0.09484536,0.094158075,0.064377682,0.246268656,0.300215838,-75.8325337,615.3427502,5.154322255,86.87994851,7.3548456,-5.599999838,0.700000092,0.38384776,0.3624971,0.25365514,0.16036203,0.55743792,0.28220005,
2012,HOU,2421,5407,6014,1276,864,238,28,146,583,545,463,19,1365,58,30,54,114,105,46,0.235990382,6014,0.235990382,123,26,0.07698703,0.226970402,0.339194139,0.301611278,0.371370445,0.672981723,0.135380063,0.287824758,1.355506282,0.206621857,0.456559621,0.336818521,0.096082779,0.107908351,0.067066521,0.23853211,0.295696017,-98.36068748,587.9077882,4.347902425,82.27309596,-3.449496706,-9.100000255,-4.399999969,0.39844886,0.3497334,0.25181774,0.1706253,0.55525933,0.27411537,
2012,LAD,2356,5438,6091,1369,961,269,23,116,637,607,481,49,1156,52,38,82,139,104,44,0.251746965,6091,0.251746965,130,25,0.07896897,0.189788212,0.416089965,0.316525212,0.373666789,0.690192001,0.121919824,0.298049476,1.458456973,0.220235294,0.462588235,0.31717647,0.09198813,0.086053412,0.066124109,0.165562913,0.301758548,-70.93241605,624.1226697,4.215937265,89.93697861,-3.20786581,-0.099999838,-5.299999923,0.36628039,0.36946149,0.26425812,0.16950693,0.5657805,0.26471257,
2012,MIL,2415,5557,6224,1442,901,300,39,202,776,741,466,35,1240,90,35,76,111,158,39,0.259492531,6224,0.259492531,158,40,0.074871465,0.199228791,0.375806451,0.324983734,0.436566492,0.761550226,0.177073961,0.29879518,1.233097231,0.186488388,0.449214168,0.364297443,0.09272376,0.13007083,0.082506527,0.243902439,0.329408636,67.92623795,778.1581955,5.590902153,102.383154,9.686278514,-0.099999942,2.500000097,0.37903772,0.3693246,0.25163768,0.15812062,0.53648069,0.30539869,
2012,WSN,2338,5615,6221,1468,948,301,25,194,731,688,479,43,1325,41,36,50,111,105,35,0.261442564,6221,0.261442564,127,27,0.076997267,0.212988265,0.361509433,0.322152001,0.42760463,0.749756631,0.166162066,0.308325266,1.328146143,0.194710975,0.459396208,0.345892815,0.104194857,0.131258457,0.064696892,0.262135922,0.324049812,41.22337739,751.1129995,4.609514928,101.2186609,0.665505559,-7.899999864,3.099999897,0.37957038,0.36585923,0.25457038,0.15859232,0.54250457,0.29890311,
2012,NYM,2420,5450,6091,1357,911,286,21,139,650,625,503,43,1250,42,30,64,118,79,38,0.248990825,6091,0.248990825,121,14,0.082580857,0.205220817,0.4024,0.315684647,0.385688073,0.70137272,0.136697248,0.297726717,1.381126554,0.222964908,0.450704225,0.326330866,0.089978054,0.101682516,0.064088983,0.133333333,0.306243148,-47.83734987,647.2177358,3.918165681,93.75640402,-5.675136452,1.200000361,1.300000086,0.38612017,0.34979041,0.26408943,0.16068933,0.5689334,0.27037727,
2012,PHI,2294,5544,6172,1414,957,271,28,158,684,659,454,41,1094,63,39,72,115,116,23,0.255050505,6172,0.255050505,134,30,0.073558003,0.177252106,0.414990859,0.316557377,0.399531024,0.716088401,0.144480519,0.290002308,1.488372093,0.202574525,0.476964769,0.320460704,0.106412966,0.111346018,0.063446969,0.225563909,0.311386836,-21.37093543,682.9272076,4.898448469,93.01317801,7.6076773,1.500000186,1.599999912,0.41240956,0.35321201,0.23437843,0.16684938,0.57377768,0.25937294,
2012,PIT,2360,5412,6014,1313,865,241,37,170,651,620,444,32,1354,51,45,62,98,73,52,0.242609016,6014,0.242609016,134,21,0.073827735,0.225141336,0.327917282,0.30376344,0.395048041,0.698811481,0.152439025,0.290617848,1.289621318,0.195218141,0.453290608,0.351491249,0.100280504,0.119214586,0.072865687,0.196261682,0.303611963,-59.09537668,627.173099,4.263545417,90.62537952,-12.06791928,7.999999851,3.800000101,0.39289145,0.34510086,0.26200768,0.17315082,0.55235351,0.27449568,
2012,STL,2391,5622,6326,1526,1040,290,37,159,765,732,533,45,1192,53,49,69,135,91,37,0.271433653,6326,0.271433653,143,19,0.084255453,0.188428706,0.447147651,0.337541953,0.421024546,0.758566499,0.149590893,0.316435185,1.534395365,0.210645015,0.47789806,0.311456923,0.089065894,0.11513396,0.067484662,0.166666666,0.329182658,66.44231248,788.3136755,4.675560339,106.390095,-3.631298737,1.199999757,0.799999975,0.36543536,0.36543536,0.26912929,0.1444591,0.56046614,0.29507476,
2012,SDP,2384,5422,6112,1339,903,272,43,121,651,610,539,36,1238,54,34,63,100,155,46,0.246956842,6112,0.246956842,123,36,0.088187172,0.202552356,0.435379644,0.319391634,0.379933603,0.699325237,0.132976761,0.2972907,1.544615384,0.202122527,0.484322238,0.313555233,0.083846153,0.093076923,0.06125498,0.266666666,0.306608267,-46.22692579,651.2245081,5.50089438,96.99217766,6.128434101,2.699999891,4.99999994,0.37187573,0.37304368,0.25508059,0.1513665,0.56435412,0.28427937,
2012,SFG,2384,5558,6200,1495,1048,287,57,103,718,675,483,44,1097,29,61,69,115,118,39,0.268981648,6200,0.268981648,146,23,0.077903225,0.176935483,0.440291704,0.327352797,0.39672544,0.724078237,0.127743792,0.315003394,1.484308131,0.220979646,0.465443972,0.313576381,0.10342368,0.073466476,0.070158577,0.191666666,0.314379268,-8.061861952,699.431412,5.567225647,101.2948962,1.264209053,6.999999844,4.699999608,0.38270529,0.34763668,0.26965803,0.15748203,0.57874102,0.26377695,
2013,LAA,2311,5588,6260,1476,1003,270,39,164,733,696,523,40,1221,48,64,37,150,82,34,0.264137437,6260,0.264137437,136,26,0.083546325,0.195047923,0.428337428,0.328941025,0.414459556,0.743400581,0.150322119,0.307475978,1.382108183,0.214857142,0.455542857,0.3296,0.078363384,0.113730929,0.068238835,0.285714285,0.324975666,54.55161731,740.4115696,4.544513627,109.0768447,-2.000809929,-1.49999997,-6.199999921,0.3705777,0.3770712,0.2523511,0.14733542,0.54970891,0.30295567,
2013,BAL,2246,5620,6144,1460,936,298,14,212,745,719,416,36,1125,36,45,27,105,79,29,0.259786476,6144,0.259786476,133,14,0.067708333,0.183105468,0.369777777,0.312571521,0.430960854,0.743532375,0.171174378,0.288354898,1.192565508,0.202394147,0.433828419,0.363777432,0.106032906,0.129189518,0.067961165,0.25,0.323327602,45.32487823,718.4756045,3.939563933,100.5242414,-0.046360034,6.499999925,7.299999923,0.41777972,0.33961025,0.24261003,0.17232319,0.51653164,0.31114517,
2013,BOS,2264,5651,6382,1566,996,363,29,178,853,819,581,51,1308,72,50,24,137,123,19,0.277119093,6382,0.277119093,122,18,0.091037292,0.204951425,0.444189602,0.349228832,0.446115731,0.795344563,0.168996638,0.329300118,1.168272318,0.227106227,0.416437728,0.356456043,0.101477199,0.114322414,0.067069818,0.367346938,0.346553859,163.7017992,862.9283512,5.167592182,114.3537723,11.7416357,0.399999939,1.200000107,0.39529092,0.35748245,0.24722662,0.14602671,0.5109803,0.34299298,
2013,CHW,2279,5563,6077,1385,981,237,19,148,598,574,411,23,1207,34,48,19,124,105,42,0.248966385,6077,0.248966385,101,14,0.067632055,0.198617739,0.34051367,0.302179656,0.378213194,0.68039285,0.129246809,0.290648496,1.171845275,0.218215019,0.421821501,0.359963478,0.098922003,0.09384908,0.054653679,0.341463414,0.299395444,-69.33842914,596.4716236,4.098819289,84.90385245,-0.019985849,-9.60000018,-3.100000024,0.38986884,0.35459068,0.25554048,0.17209408,0.55924921,0.26865672,
2013,CLE,2337,5465,6165,1391,907,290,23,171,745,711,562,19,1283,51,56,31,106,117,36,0.254528819,6165,0.254528819,99,25,0.091159772,0.2081103,0.438035853,0.326703619,0.409881061,0.73658468,0.155352242,0.299975411,1.220509383,0.211190476,0.433571428,0.355238095,0.074396782,0.11461126,0.054365733,0.36231884,0.324109224,49.43244341,724.8839779,4.576877932,104.0248623,4.345265401,-0.100000128,7.300000116,0.42937456,0.33895526,0.23167018,0.15928789,0.54392129,0.29679082,
2013,DET,2274,5735,6388,1625,1134,292,23,176,796,767,531,40,1073,43,47,32,147,35,20,0.283347863,6388,0.283347863,109,22,0.083124608,0.167971195,0.494874184,0.345972309,0.434350479,0.780322788,0.151002616,0.319655857,1.295918367,0.228461208,0.435490784,0.336048006,0.085459183,0.112244897,0.053641732,0.293333333,0.341177959,137.5351045,837.4190302,3.315201441,114.1651135,-6.486078115,-14.10000103,1.600000106,0.38915841,0.3598397,0.2510019,0.14511706,0.54165788,0.31322506,
2013,KCR,2236,5549,6093,1443,1043,254,34,112,648,620,422,38,1048,42,42,37,131,153,32,0.260046855,6093,0.260046855,140,31,0.069259806,0.172000656,0.402671755,0.314946325,0.378626779,0.693573104,0.118579924,0.30038366,1.458073458,0.208435617,0.469538049,0.322026333,0.106722106,0.077616077,0.066539923,0.313131313,0.304888557,-43.50567748,624.0573719,5.137259604,89.10037609,13.19385049,6.899999931,-1.900000066,0.3919214,0.35043668,0.25764192,0.17532751,0.54912664,0.27554585,
2013,MIN,2332,5564,6212,1346,895,285,15,151,614,590,533,20,1430,52,32,29,104,52,33,0.241912293,6212,0.241912293,121,17,0.085801674,0.230199613,0.372727272,0.312408995,0.379942487,0.692351482,0.138030194,0.297633872,1.239280774,0.215980629,0.433898305,0.350121065,0.094052558,0.104426002,0.067522321,0.261538461,0.306766241,-35.43745841,645.1635038,3.058235104,90.52688326,-7.359188894,0.100000374,8.499999903,0.3794994,0.3659118,0.2545888,0.1568534,0.54684148,0.29630513,
2013,NYY,2253,5449,6044,1321,906,247,24,144,650,614,466,33,1214,57,36,36,121,115,31,0.242429803,6044,0.242429803,125,26,0.077101257,0.200860357,0.383855024,0.306924101,0.375848779,0.68277288,0.133418976,0.285195056,1.243918918,0.213964497,0.435739644,0.350295857,0.12027027,0.097297297,0.067897881,0.313253012,0.301204486,-59.39436103,602.800136,4.81847806,86.44668423,6.231994605,-4.399999775,2.600000001,0.38532962,0.36908078,0.2455896,0.17966574,0.52948004,0.29085422,
2013,OAK,2313,5521,6209,1403,891,301,25,186,767,725,573,29,1178,45,49,21,108,74,28,0.25412063,6209,0.25412063,91,17,0.092285392,0.189724593,0.486417657,0.32659987,0.418764716,0.745364586,0.164644086,0.289348549,0.896153846,0.208667736,0.373996789,0.417335473,0.11098901,0.102197802,0.055793991,0.333333333,0.326808145,63.01529072,743.2875661,4.357276387,108.0416081,-1.107071135,3.299999624,7.7999999,0.4036718,0.36083409,0.23549411,0.15775159,0.55870354,0.28354488,
2013,SEA,2237,5558,6172,1318,864,249,17,188,624,597,529,21,1353,31,28,26,122,49,23,0.23713566,6172,0.23713566,102,21,0.085709656,0.219215813,0.390983,0.305564594,0.389528607,0.695093201,0.152392947,0.279357231,1.131629392,0.204008589,0.422572178,0.373419231,0.098402555,0.120127795,0.057594579,0.308823529,0.30678781,-34.4567892,641.7616813,3.352300355,95.16634389,-3.91769498,-5.200000063,2.20000007,0.40807701,0.35383893,0.23808406,0.16107067,0.52500587,0.31392346,
2013,TBR,2423,5538,6242,1421,937,296,23,165,700,670,589,31,1171,36,55,24,140,73,38,0.256590827,6242,0.256590827,100,20,0.094360781,0.187600128,0.502988898,0.329044708,0.407728421,0.736773129,0.151137594,0.295043457,1.208596713,0.203918888,0.43563454,0.36044657,0.099873577,0.104298356,0.052301255,0.350877192,0.323760294,48.75361307,732.6414441,3.735067191,106.7605554,-5.327703708,10.59999983,-2.800000072,0.4122807,0.36482231,0.22289699,0.15564552,0.53508772,0.30926676,
2013,TEX,2321,5585,6196,1465,1004,262,23,176,730,691,462,26,1067,61,42,45,125,149,46,0.262309758,6196,0.262309758,124,30,0.074564234,0.172207876,0.43298969,0.323252032,0.411996418,0.73524845,0.14968666,0.294023722,1.256151419,0.207271115,0.44136555,0.351363334,0.102839116,0.111041009,0.062280261,0.319148936,0.322724244,42.97777174,721.8257373,4.771782308,96.57828723,6.901954425,-2.399999626,-2.499999955,0.39326819,0.35982628,0.24690554,0.16286645,0.53289902,0.30423453,
2013,TOR,2314,5537,6152,1398,916,273,24,185,712,669,510,19,1123,38,38,29,133,112,41,0.252483294,6152,0.252483294,123,16,0.082899869,0.182542262,0.454140694,0.317818063,0.41069171,0.728509773,0.158208416,0.284274666,1.240433673,0.203762466,0.440843155,0.355394378,0.111607142,0.117984693,0.063239074,0.231884057,0.320131115,29.61518965,703.6424143,4.3821242,99.11957187,1.61831581,4.999999642,-2.799999952,0.40392769,0.33987949,0.25619281,0.17094399,0.51908056,0.30997545,
2013,ARI,2349,5676,6334,1468,1005,302,31,130,685,647,519,51,1142,43,43,50,160,62,41,0.25863284,6334,0.25863284,111,20,0.081938743,0.18029681,0.454465849,0.323196943,0.391472868,0.714669811,0.132840028,0.300876995,1.478230822,0.2092613,0.471664829,0.319073869,0.091914305,0.08984105,0.051893408,0.217391304,0.31355388,-3.807818574,690.1597434,3.818993484,92.89059377,-8.628543681,-1.100000061,-8.7999999,0.36200562,0.36481522,0.27317917,0.15496002,0.53922628,0.3058137,
2013,ATL,2293,5441,6133,1354,905,247,21,181,688,656,542,36,1384,55,35,58,120,64,31,0.248851314,6133,0.248851314,120,23,0.088374368,0.225664438,0.391618497,0.321258027,0.401764381,0.723022408,0.152913067,0.299923293,1.219444444,0.208519068,0.434868746,0.356612184,0.110416666,0.125694444,0.068337129,0.205357142,0.318144578,17.33689085,689.2824319,3.729680556,101.5186872,-4.211387997,-1.899999723,0.399999887,0.40698795,0.35638554,0.23662651,0.17590361,0.52650602,0.29759036,
2013,CHC,2294,5498,6079,1307,820,297,18,172,602,576,439,28,1230,67,30,43,120,63,32,0.237722808,6079,0.237722808,132,15,0.072215824,0.20233591,0.356910569,0.300464037,0.392142597,0.692606634,0.154419789,0.275084827,1.215074723,0.199389384,0.43917332,0.361437294,0.090318388,0.111760883,0.070588235,0.185185185,0.304373145,-48.67740606,617.3517712,3.627913255,90.32534001,-4.211601228,-5.399999954,-2.300000004,0.40954137,0.34662365,0.24383499,0.17100714,0.53145886,0.29753399,
2013,CIN,2286,5499,6293,1370,921,274,20,155,698,664,585,65,1245,76,46,85,129,67,35,0.249136206,6293,0.249136206,123,27,0.092960432,0.197838868,0.469879518,0.327263938,0.390798326,0.718062264,0.14166212,0.293124246,1.37491141,0.209483368,0.457655107,0.332861523,0.079376328,0.109851169,0.063402061,0.184931506,0.315540316,2.699008532,692.1745165,3.746450887,95.65218691,-5.326033915,3.600000344,-0.29999996,0.36966933,0.36214367,0.268187,0.16944128,0.55188141,0.27867731,
2013,COL,2330,5599,6152,1511,1033,283,36,159,706,673,427,26,1204,26,35,65,111,112,32,0.269869619,6152,0.269869619,147,24,0.069408322,0.195708712,0.354651162,0.322654838,0.418467583,0.741122421,0.148597964,0.3165535,1.424892703,0.226557152,0.45448323,0.318959616,0.078683834,0.113733905,0.07379518,0.214285714,0.324148885,45.17597581,719.2032005,4.976449467,87.25484524,5.025142392,9.800000042,2.600000009,0.35617353,0.37686318,0.26696329,0.16818687,0.54149055,0.29032258,
2013,MIA,2244,5449,6021,1257,912,219,31,95,513,485,432,31,1232,56,26,57,131,78,29,0.230684529,6021,0.230684529,103,12,0.071748878,0.204617173,0.35064935,0.292637933,0.334556799,0.627194732,0.10387227,0.280135004,1.577223088,0.211455847,0.482577565,0.305966587,0.114664586,0.074102964,0.050939663,0.109090909,0.278991802,-166.7496916,492.9248728,4.071257843,74.38007202,-0.305467204,-0.999999814,-3.900000267,0.36418605,0.36511628,0.27069767,0.18139535,0.5555814,0.26302326,
2013,HOU,2266,5457,6020,1307,877,266,16,148,610,566,426,17,1535,52,38,46,110,110,61,0.239508887,6020,0.239508887,119,26,0.070764119,0.254983388,0.277524429,0.298844801,0.375481033,0.674325834,0.135972146,0.304039874,1.415492957,0.211494252,0.462068965,0.326436781,0.096244131,0.115805946,0.0657822,0.285714285,0.297750929,-76.93318051,582.6318215,4.144396102,84.87548084,-6.096278881,-2.700000055,-0.099999905,0.38642037,0.36694958,0.24663005,0.15926111,0.54767848,0.29306041,
2013,LAD,2336,5491,6145,1447,1011,281,17,138,649,618,476,45,1146,57,48,71,130,78,28,0.263522127,6145,0.263522127,123,26,0.07746135,0.186493083,0.415357766,0.326086956,0.396284829,0.722371785,0.132762702,0.307638072,1.292517006,0.223859972,0.437586365,0.338553661,0.098639455,0.093877551,0.064736842,0.213114754,0.317047409,11.81537779,685.0756664,3.927129288,103.3571924,-0.373132074,-8.799999565,1.199999958,0.37612007,0.35797491,0.26590502,0.15524194,0.53225806,0.3125,
2013,MIL,2335,5474,6064,1381,943,238,43,157,640,610,407,22,1183,71,35,77,116,142,50,0.252283522,6064,0.252283522,166,38,0.067117414,0.195085751,0.344040574,0.310506096,0.397515527,0.708021623,0.145232005,0.293595586,1.425441696,0.192280536,0.474699929,0.333019534,0.091166077,0.110954063,0.082300446,0.246753246,0.311167351,-17.81648043,646.5692625,5.10193273,91.4869959,4.319272973,-13.10000003,1.899999939,0.34317511,0.38087667,0.27594822,0.18669089,0.50261186,0.31069725,
2013,WSN,2241,5436,6047,1365,918,259,27,161,656,621,464,35,1192,40,39,68,115,88,28,0.251103752,6047,0.251103752,118,22,0.076732263,0.19712254,0.389261744,0.312594079,0.397534952,0.710129031,0.1464312,0.292091217,1.354929577,0.20964311,0.454738832,0.335618057,0.091549295,0.113380281,0.061330561,0.183333333,0.311430037,-17.21860088,645.304583,4.433489979,94.47384145,2.016279875,2.000000216,-0.899999999,0.37186854,0.36566307,0.2624684,0.16593886,0.52907378,0.30498736,
2013,NYM,2378,5559,6207,1318,893,263,32,130,619,593,512,40,1384,51,32,53,106,114,35,0.237093002,6207,0.237093002,121,23,0.082487514,0.222974061,0.369942196,0.305654858,0.366073034,0.671727892,0.128980032,0.291390728,1.231388329,0.199470644,0.441770933,0.358758421,0.103286384,0.087189805,0.065904139,0.221153846,0.296790278,-86.41829807,593.6348527,4.611024851,89.70178162,4.425132331,14.90000046,3.700000048,0.36150235,0.3584507,0.28004695,0.18450704,0.52065728,0.29483568,
2013,PHI,2310,5456,6014,1355,928,255,32,140,610,578,417,41,1205,53,31,57,132,73,29,0.248350439,6014,0.248350439,122,20,0.06933821,0.200365813,0.346058091,0.306362262,0.383797653,0.690159915,0.135447214,0.293336552,1.348527349,0.210141509,0.453537735,0.336320754,0.10518934,0.098176718,0.063442537,0.202020202,0.302856692,-55.11744473,603.7901835,4.151831933,89.04419833,-1.263744513,0.099999472,-6.199999928,0.40124453,0.3641392,0.23461627,0.16432358,0.54252132,0.2931551,
2013,PIT,2369,5486,6135,1346,877,273,35,161,634,603,469,41,1330,88,29,62,120,94,42,0.245351804,6135,0.245351804,123,18,0.076446617,0.216788916,0.352631578,0.313405797,0.395916879,0.709322676,0.150565075,0.294483101,1.385630498,0.212868892,0.457184325,0.329946782,0.097507331,0.11803519,0.065079365,0.159292035,0.311626211,-14.52278039,657.6418853,4.550708282,99.29205275,-2.18521696,4.200000331,-0.200000018,0.41111373,0.36849541,0.22039086,0.16411585,0.50953614,0.32634801,
2013,STL,2341,5557,6202,1494,1027,322,20,125,783,745,481,38,1110,64,44,56,155,45,22,0.268850098,6202,0.268850098,114,13,0.077555627,0.178974524,0.433333333,0.331760494,0.401475616,0.73323611,0.132625518,0.313559322,1.434875444,0.232443347,0.452322189,0.315234462,0.08683274,0.088967971,0.056547619,0.144444444,0.322204552,35.13233754,714.6376768,3.827946262,104.4337174,-4.788836754,4.299999885,-8.600000069,0.37167363,0.36133715,0.26698922,0.1482296,0.53925665,0.31251375,
